"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license","is_first"
129512,26,354,354,"English (American)","WS","Fifth","Black","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129513,23,326,326,"English (American)","WS","First","Black","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129514,26,338,338,"English (American)","WS","First","Black","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129515,21,169,169,"English (American)","WS","First","Black","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129516,16,7,7,"English (American)","WS","Second","Black","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129517,17,25,25,"English (American)","WS","First","Black","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129518,19,52,52,"English (American)","WS","First","Black","Male",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129519,19,434,434,"English (American)","WS","First","Black","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129520,21,10,10,"English (American)","WS","Third","Black","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129521,25,77,77,"English (American)","WS","Second","Black","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129522,25,457,457,"English (American)","WS","Fourth","Black","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129523,25,151,151,"English (American)","WS","First","Black","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129524,20,50,50,"English (American)","WS","Second","Black","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129525,29,381,381,"English (American)","WS","First","Black","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129526,26,212,212,"English (American)","WS","Third","Black","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129527,27,116,116,"English (American)","WS","Second","Black","Male",NA,TRUE,"Primary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129528,24,245,245,"English (American)","WS","Third","Black","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129529,20,65,65,"English (American)","WS","First","Black","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129530,24,417,417,"English (American)","WS","First","Black","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129531,19,25,25,"English (American)","WS","First","Black","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129532,24,394,394,"English (American)","WS","First","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129533,19,85,85,"English (American)","WS","Third","White","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129534,27,111,111,"English (American)","WS","Second","White","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",FALSE
129535,25,199,199,"English (American)","WS","Second","White","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",FALSE
129536,20,370,370,"English (American)","WS","First","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129537,29,639,639,"English (American)","WS","First","Hispanic","Female",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129538,21,312,312,"English (American)","WS","First","White","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129539,27,585,585,"English (American)","WS","Second","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129540,27,331,331,"English (American)","WS","First","White","Male",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129541,19,103,103,"English (American)","WS","First","White","Female",NA,TRUE,"Some Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129542,20,73,73,"English (American)","WS","Fourth","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129543,30,575,575,"English (American)","WS","First","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129544,23,551,551,"English (American)","WS","First","White","Female",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129545,17,10,10,"English (American)","WS","First","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129546,28,253,253,"English (American)","WS","Fourth","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129547,18,156,156,"English (American)","WS","First","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129548,26,430,430,"English (American)","WS","Second","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129549,17,29,29,"English (American)","WS","Second","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129550,29,349,349,"English (American)","WS",NA,"White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",NA
129551,18,124,124,"English (American)","WS","Second","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129552,18,28,28,"English (American)","WS","First","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129553,22,302,302,"English (American)","WS","Second","White","Female",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129554,29,560,560,"English (American)","WS","First","Hispanic","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129555,27,305,305,"English (American)","WS","Second","White","Male",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129556,30,314,314,"English (American)","WS","Second","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129557,20,345,345,"English (American)","WS","First","White","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129558,21,317,317,"English (American)","WS","First","White","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129559,25,138,138,"English (American)","WS","Second","White","Male",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129560,28,468,468,"English (American)","WS","Second","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129561,26,40,40,"English (American)","WS","Third","White","Male",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",FALSE
129562,27,632,632,"English (American)","WS","Fourth","White","Male",NA,TRUE,"Some Graduate",FALSE,"Marchman (Norming)","CC-BY",FALSE
129563,24,87,87,"English (American)","WS","Third","White","Female",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129564,20,100,100,"English (American)","WS","First","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129565,29,656,656,"English (American)","WS","First","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129566,20,188,188,"English (American)","WS","First","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129567,26,273,273,"English (American)","WS","Third","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129568,17,90,90,"English (American)","WS","First","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129569,21,252,252,"English (American)","WS","First","White","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129570,18,34,34,"English (American)","WS","First","White","Male",NA,TRUE,"Secondary",FALSE,"Marchman (Norming)","CC-BY",TRUE
129571,23,315,315,"English (American)","WS","First","White","Male",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129572,27,429,429,"English (American)","WS","First","Black","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129573,23,76,76,"English (American)","WS","Second","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129574,23,405,405,"English (American)","WS","Second","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129575,24,41,41,"English (American)","WS","Second","Other","Female",NA,TRUE,"Some Secondary",FALSE,"Marchman (Norming)","CC-BY",FALSE
129576,27,324,324,"English (American)","WS","Second","White","Male",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129577,30,675,675,"English (American)","WS","First","White","Female",NA,TRUE,"Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129578,27,267,267,"English (American)","WS","Second","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
129579,30,386,386,"English (American)","WS","First","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129580,30,393,393,"English (American)","WS","First","White","Male",NA,TRUE,"Some Graduate",FALSE,"Marchman (Norming)","CC-BY",TRUE
129581,20,211,211,"English (American)","WS","First","White","Male",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129582,18,29,29,"English (American)","WS","First","Hispanic","Female",NA,TRUE,"Some College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129583,21,483,483,"English (American)","WS","First","White","Female",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",TRUE
129584,30,638,638,"English (American)","WS","Second","White","Male",NA,TRUE,"College",FALSE,"Marchman (Norming)","CC-BY",FALSE
