,Country,Region,Happiness Score,Log GDP per Capita,Social Support,Life Expectancy,Freedom,Generosity,Perceptions of Corruption,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,year
499,Poland,Central and Eastern Europe,6.122999999999998,1.176,1.4480000000000002,0.7809999999999999,0.546,0.108,0.064,,,,,,,2018
500,Bahrain,Middle East and Northern Africa,6.105,1.338,1.366,0.698,0.594,0.243,0.123,,,,,,,2018
501,Uzbekistan,Central and Eastern Europe,6.096,0.7190000000000001,1.584,0.605,0.7240000000000001,0.328,0.259,,,,,,,2018
502,Kuwait,Middle East and Northern Africa,6.082999999999998,1.474,1.301,0.675,0.5539999999999999,0.16699999999999998,0.106,,,,,,,2018
503,Thailand,Southeastern Asia,6.072,1.016,1.4169999999999998,0.7070000000000001,0.637,0.364,0.029,,,,,,,2018
504,Italy,Western Europe,6,1.264,1.501,0.946,0.281,0.13699999999999998,0.028,,,,,,,2018
505,Ecuador,Latin America and Caribbean,5.973,0.889,1.33,0.736,0.556,0.114,0.12,,,,,,,2018
506,Belize,Latin America and Caribbean,5.956,0.807,1.101,0.474,0.593,0.183,0.08900000000000001,,,,,,,2018
507,Lithuania,Central and Eastern Europe,5.952000000000001,1.197,1.527,0.716,0.35,0.026,0.006,,,,,,,2018
508,Slovenia,Central and Eastern Europe,5.948,1.219,1.506,0.856,0.633,0.16,0.051,,,,,,,2018
509,Romania,Central and Eastern Europe,5.945,1.116,1.219,0.726,0.528,0.08800000000000001,0.001,,,,,,,2018
510,Latvia,Central and Eastern Europe,5.933,1.148,1.454,0.6709999999999999,0.363,0.092,0.066,,,,,,,2018
511,Japan,Eastern Asia,5.915,1.294,1.462,0.988,0.5529999999999999,0.079,0.15,,,,,,,2018
512,Mauritius,Sub-Saharan Africa,5.891,1.09,1.3869999999999998,0.684,0.584,0.245,0.05,,,,,,,2018
513,Jamaica,Latin America and Caribbean,5.89,0.8190000000000001,1.493,0.693,0.575,0.096,0.031,,,,,,,2018
514,South Korea,Eastern Asia,5.875,1.266,1.204,0.955,0.244,0.175,0.051,,,,,,,2018
515,Northern Cyprus,Middle East and Northern Africa,5.835,1.229,1.211,0.909,0.495,0.179,0.154,,,,,,,2018
516,Russia,Central and Eastern Europe,5.81,1.151,1.479,0.599,0.399,0.065,0.025,,,,,,,2018
517,Kazakhstan,Central and Eastern Europe,5.79,1.143,1.516,0.631,0.454,0.14800000000000002,0.121,,,,,,,2018
518,Cyprus,Western Europe,5.7620000000000005,1.229,1.1909999999999998,0.909,0.423,0.202,0.035,,,,,,,2018
519,Bolivia,Latin America and Caribbean,5.752000000000002,0.7509999999999999,1.223,0.508,0.606,0.141,0.054000000000000006,,,,,,,2018
520,Estonia,Central and Eastern Europe,5.739,1.2,1.5319999999999998,0.737,0.5529999999999999,0.086,0.174,,,,,,,2018
521,Paraguay,Latin America and Caribbean,5.681,0.835,1.5219999999999998,0.615,0.541,0.162,0.07400000000000001,,,,,,,2018
522,Peru,Latin America and Caribbean,5.6629999999999985,0.934,1.249,0.674,0.53,0.092,0.034,,,,,,,2018
523,Kosovo,Central and Eastern Europe,5.662000000000001,0.855,1.23,0.578,0.448,0.274,0.023,,,,,,,2018
524,Moldova,Central and Eastern Europe,5.64,0.657,1.301,0.62,0.232,0.171,0,,,,,,,2018
525,Turkmenistan,Central and Eastern Europe,5.636,1.016,1.533,0.517,0.417,0.199,0.037000000000000005,,,,,,,2018
526,Hungary,Central and Eastern Europe,5.62,1.171,1.401,0.732,0.259,0.061,0.022,,,,,,,2018
527,Libya,Middle East and Northern Africa,5.566,0.985,1.35,0.5529999999999999,0.496,0.116,0.14800000000000002,,,,,,,2018
528,Philippines,Southeastern Asia,5.524,0.775,1.3119999999999998,0.513,0.643,0.12,0.105,,,,,,,2018
529,Honduras,Latin America and Caribbean,5.504,0.62,1.205,0.622,0.459,0.197,0.07400000000000001,,,,,,,2018
530,Belarus,Central and Eastern Europe,5.483,1.039,1.4980000000000002,0.7,0.307,0.101,0.154,,,,,,,2018
531,Turkey,Middle East and Northern Africa,5.483,1.148,1.38,0.6859999999999999,0.324,0.106,0.109,,,,,,,2018
532,Pakistan,Southern Asia,5.472,0.652,0.81,0.424,0.334,0.21600000000000005,0.113,,,,,,,2018
533,Hong Kong,Eastern Asia,5.43,1.405,1.29,1.03,0.524,0.246,0.29100000000000004,,,,,,,2018
534,Portugal,Western Europe,5.41,1.188,1.429,0.884,0.562,0.055,0.017,,,,,,,2018
535,Serbia,Central and Eastern Europe,5.398,0.975,1.369,0.685,0.28800000000000003,0.134,0.043,,,,,,,2018
536,Greece,Western Europe,5.358,1.154,1.202,0.879,0.131,0,0.044,,,,,,,2018
537,Lebanon,Middle East and Northern Africa,5.358,0.965,1.179,0.785,0.503,0.214,0.136,,,,,,,2018
538,Montenegro,Central and Eastern Europe,5.347,1.017,1.279,0.7290000000000001,0.259,0.111,0.081,,,,,,,2018
539,Croatia,Central and Eastern Europe,5.3210000000000015,1.115,1.161,0.737,0.38,0.12,0.039,,,,,,,2018
540,Dominican Republic,Latin America and Caribbean,5.3020000000000005,0.982,1.4409999999999998,0.614,0.578,0.12,0.106,,,,,,,2018
541,Algeria,Middle East and Northern Africa,5.295,0.979,1.154,0.687,0.077,0.055,0.135,,,,,,,2018
542,Morocco,Middle East and Northern Africa,5.254,0.779,0.797,0.669,0.46,0.026,0.07400000000000001,,,,,,,2018
543,China,Eastern Asia,5.246,0.989,1.142,0.799,0.597,0.029,0.103,,,,,,,2018
544,Azerbaijan,Central and Eastern Europe,5.2010000000000005,1.024,1.161,0.603,0.43,0.031,0.17600000000000002,,,,,,,2018
545,Tajikistan,Central and Eastern Europe,5.199,0.474,1.166,0.598,0.292,0.187,0.034,,,,,,,2018
546,Macedonia,Central and Eastern Europe,5.185,0.959,1.239,0.691,0.394,0.173,0.052000000000000005,,,,,,,2018
547,Jordan,Middle East and Northern Africa,5.1610000000000005,0.8220000000000001,1.265,0.645,0.468,0.13,0.134,,,,,,,2018
548,Nigeria,Sub-Saharan Africa,5.155,0.6890000000000001,1.172,0.048,0.462,0.201,0.032,,,,,,,2018
549,Kyrgyzstan,Central and Eastern Europe,5.131,0.53,1.416,0.594,0.54,0.281,0.035,,,,,,,2018
550,Bosnia and Herzegovina,Central and Eastern Europe,5.129,0.915,1.078,0.758,0.28,0.21600000000000005,0,,,,,,,2018
551,Mongolia,Eastern Asia,5.125,0.914,1.517,0.575,0.395,0.253,0.032,,,,,,,2018
552,Vietnam,Southeastern Asia,5.103,0.715,1.365,0.7020000000000001,0.618,0.177,0.079,,,,,,,2018
553,Indonesia,Southeastern Asia,5.093,0.899,1.215,0.522,0.5379999999999999,0.484,0.018000000000000002,,,,,,,2018
554,Bhutan,Southern Asia,5.082,0.7959999999999999,1.335,0.527,0.541,0.364,0.171,,,,,,,2018
555,Somalia,Sub-Saharan Africa,4.982,0,0.7120000000000001,0.115,0.674,0.238,0.282,,,,,,,2018
556,Cameroon,Sub-Saharan Africa,4.975,0.535,0.8909999999999999,0.182,0.454,0.183,0.043,,,,,,,2018
557,Bulgaria,Central and Eastern Europe,4.933,1.054,1.515,0.7120000000000001,0.359,0.064,0.009000000000000001,,,,,,,2018
558,Nepal,Southern Asia,4.88,0.425,1.228,0.539,0.526,0.302,0.078,,,,,,,2018
559,Venezuela,Latin America and Caribbean,4.806,0.996,1.469,0.657,0.133,0.056,0.052000000000000005,,,,,,,2018
560,Gabon,Sub-Saharan Africa,4.758,1.036,1.164,0.404,0.35600000000000004,0.032,0.052000000000000005,,,,,,,2018
561,Palestinian Territories,Middle East and Northern Africa,4.743,0.642,1.217,0.602,0.266,0.086,0.076,,,,,,,2018
562,South Africa,Sub-Saharan Africa,4.724,0.94,1.41,0.33,0.516,0.103,0.056,,,,,,,2018
563,Iran,Middle East and Northern Africa,4.707,1.0590000000000002,0.7709999999999999,0.691,0.459,0.282,0.129,,,,,,,2018
564,Ivory Coast,Sub-Saharan Africa,4.671,0.541,0.872,0.08,0.467,0.146,0.103,,,,,,,2018
565,Ghana,Sub-Saharan Africa,4.657,0.5920000000000001,0.8959999999999999,0.337,0.499,0.212,0.029,,,,,,,2018
566,Senegal,Sub-Saharan Africa,4.631,0.429,1.117,0.433,0.406,0.138,0.08199999999999999,,,,,,,2018
567,Laos,Southeastern Asia,4.623,0.72,1.034,0.441,0.626,0.23,0.174,,,,,,,2018
568,Tunisia,Middle East and Northern Africa,4.592,0.9,0.906,0.69,0.271,0.04,0.063,,,,,,,2018
569,Albania,Central and Eastern Europe,4.586,0.916,0.8170000000000001,0.79,0.419,0.149,0.032,,,,,,,2018
570,Sierra Leone,Sub-Saharan Africa,4.5710000000000015,0.256,0.813,0,0.355,0.238,0.053,,,,,,,2018
571,Congo (Brazzaville),Sub-Saharan Africa,4.559,0.682,0.8109999999999999,0.343,0.514,0.091,0.077,,,,,,,2018
572,Bangladesh,Southern Asia,4.5,0.532,0.85,0.579,0.58,0.153,0.14400000000000002,,,,,,,2018
573,Sri Lanka,Southern Asia,4.471,0.918,1.314,0.672,0.585,0.307,0.05,,,,,,,2018
574,Iraq,Middle East and Northern Africa,4.456,1.01,0.971,0.536,0.304,0.14800000000000002,0.095,,,,,,,2018
575,Mali,Sub-Saharan Africa,4.447,0.37,1.233,0.152,0.3670000000000001,0.139,0.056,,,,,,,2018
576,Namibia,Sub-Saharan Africa,4.441,0.8740000000000001,1.281,0.365,0.519,0.051,0.064,,,,,,,2018
577,Cambodia,Southeastern Asia,4.433,0.5489999999999999,1.088,0.457,0.696,0.256,0.065,,,,,,,2018
578,Burkina Faso,Sub-Saharan Africa,4.424,0.314,1.097,0.254,0.312,0.175,0.128,,,,,,,2018
579,Egypt,Middle East and Northern Africa,4.419,0.885,1.025,0.5529999999999999,0.312,0.092,0.107,,,,,,,2018
580,Mozambique,Sub-Saharan Africa,4.417,0.198,0.902,0.173,0.531,0.206,0.158,,,,,,,2018
581,Kenya,Sub-Saharan Africa,4.41,0.493,1.048,0.454,0.504,0.35200000000000004,0.055,,,,,,,2018
582,Zambia,Sub-Saharan Africa,4.377,0.562,1.047,0.295,0.503,0.221,0.08199999999999999,,,,,,,2018
583,Mauritania,Sub-Saharan Africa,4.356,0.557,1.245,0.292,0.129,0.134,0.093,,,,,,,2018
584,Ethiopia,Sub-Saharan Africa,4.35,0.308,0.95,0.391,0.452,0.22,0.146,,,,,,,2018
585,Georgia,Central and Eastern Europe,4.34,0.853,0.5920000000000001,0.643,0.375,0.038,0.215,,,,,,,2018
586,Armenia,Central and Eastern Europe,4.3210000000000015,0.816,0.99,0.6659999999999999,0.26,0.077,0.028,,,,,,,2018
587,Myanmar,Southeastern Asia,4.308,0.682,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002,,,,,,,2018
588,Chad,Sub-Saharan Africa,4.301,0.358,0.907,0.053,0.189,0.181,0.06,,,,,,,2018
589,Congo (Kinshasa),Sub-Saharan Africa,4.245,0.069,1.136,0.204,0.312,0.197,0.052000000000000005,,,,,,,2018
590,India,Southern Asia,4.19,0.721,0.747,0.485,0.539,0.172,0.093,,,,,,,2018
591,Niger,Sub-Saharan Africa,4.166,0.131,0.867,0.221,0.39,0.175,0.099,,,,,,,2018
592,Uganda,Sub-Saharan Africa,4.1610000000000005,0.322,1.09,0.237,0.45,0.259,0.061,,,,,,,2018
593,Benin,Sub-Saharan Africa,4.141,0.378,0.3720000000000001,0.24,0.44,0.163,0.067,,,,,,,2018
594,Sudan,Sub-Saharan Africa,4.1389999999999985,0.605,1.24,0.312,0.016,0.134,0.08199999999999999,,,,,,,2018
595,Ukraine,Central and Eastern Europe,4.103,0.7929999999999999,1.413,0.609,0.163,0.187,0.011,,,,,,,2018
596,Togo,Sub-Saharan Africa,3.999,0.259,0.474,0.253,0.434,0.158,0.101,,,,,,,2018
597,Guinea,Sub-Saharan Africa,3.964,0.344,0.792,0.211,0.394,0.185,0.094,,,,,,,2018
598,Lesotho,Sub-Saharan Africa,3.808,0.472,1.215,0.079,0.423,0.116,0.112,,,,,,,2018
599,Angola,Sub-Saharan Africa,3.795,0.73,1.125,0.269,0,0.079,0.061,,,,,,,2018
600,Madagascar,Sub-Saharan Africa,3.774,0.262,0.908,0.402,0.221,0.155,0.049,,,,,,,2018
601,Zimbabwe,Sub-Saharan Africa,3.692,0.35700000000000004,1.094,0.248,0.406,0.132,0.099,,,,,,,2018
602,Afghanistan,Southern Asia,3.632,0.332,0.537,0.255,0.085,0.191,0.036000000000000004,,,,,,,2018
603,Botswana,Sub-Saharan Africa,3.59,1.017,1.1740000000000002,0.417,0.557,0.042,0.092,,,,,,,2018
604,Malawi,Sub-Saharan Africa,3.587,0.18600000000000005,0.541,0.306,0.531,0.21,0.08,,,,,,,2018
605,Haiti,Latin America and Caribbean,3.582,0.315,0.7140000000000001,0.289,0.025,0.392,0.104,,,,,,,2018
606,Liberia,Sub-Saharan Africa,3.495,0.076,0.858,0.267,0.419,0.206,0.03,,,,,,,2018
607,Syria,Middle East and Northern Africa,3.462,0.6890000000000001,0.382,0.539,0.08800000000000001,0.376,0.14400000000000002,,,,,,,2018
608,Rwanda,Sub-Saharan Africa,3.408,0.332,0.8959999999999999,0.4,0.636,0.2,0.444,,,,,,,2018
609,Yemen,Middle East and Northern Africa,3.355,0.442,1.073,0.343,0.244,0.083,0.064,,,,,,,2018
610,Tanzania,Sub-Saharan Africa,3.303,0.455,0.991,0.381,0.481,0.27,0.097,,,,,,,2018
611,Sudan,Sub-Saharan Africa,3.254,0.337,0.608,0.177,0.112,0.224,0.106,,,,,,,2018
612,Central African Republic,Sub-Saharan Africa,3.083,0.024,0,0.01,0.305,0.218,0.038,,,,,,,2018
613,Burundi,Sub-Saharan Africa,2.905,0.091,0.627,0.145,0.065,0.149,0.076,,,,,,,2018
614,Switzerland,Western Europe,7.5870000000000015,1.3965100000000001,1.34951,0.9414299999999999,0.66557,0.29678000000000004,0.41978000000000004,,,,,,,2015
615,Iceland,Western Europe,7.561,1.3023200000000001,1.4022299999999999,0.94784,0.6287699999999999,0.4363,0.14145,,,,,,,2015
616,Denmark,Western Europe,7.527,1.32548,1.36058,0.87464,0.6493800000000001,0.34139,0.48357,,,,,,,2015
617,Norway,Western Europe,7.522,1.459,1.33095,0.88521,0.66973,0.34699,0.36503,,,,,,,2015
618,Canada,North America,7.4270000000000005,1.32629,1.32261,0.9056299999999999,0.63297,0.45811,0.32957,,,,,,,2015
619,Finland,Western Europe,7.4060000000000015,1.29025,1.31826,0.8891100000000001,0.64169,0.23351,0.41372,,,,,,,2015
620,Netherlands,Western Europe,7.377999999999999,1.32944,1.28017,0.89284,0.6157600000000001,0.4761,0.31814000000000003,,,,,,,2015
621,Sweden,Western Europe,7.364,1.33171,1.2890700000000002,0.9108700000000001,0.6598,0.36262,0.43843999999999994,,,,,,,2015
622,New Zealand,Australia and New Zealand,7.2860000000000005,1.2501799999999998,1.3196700000000001,0.9083700000000001,0.6393800000000001,0.47501000000000004,0.42922,,,,,,,2015
623,Australia,Australia and New Zealand,7.284,1.33358,1.30923,0.93156,0.6512399999999999,0.43562,0.35636999999999996,,,,,,,2015
624,Israel,Middle East and Northern Africa,7.278,1.2285700000000002,1.22393,0.9138700000000001,0.41318999999999995,0.33171999999999996,0.07785,,,,,,,2015
625,Costa Rica,Latin America and Caribbean,7.226,0.95578,1.2378799999999999,0.8602700000000001,0.63376,0.25497,0.10583,,,,,,,2015
626,Austria,Western Europe,7.2,1.33723,1.29704,0.8904200000000001,0.62433,0.33088,0.18675999999999998,,,,,,,2015
627,Mexico,Latin America and Caribbean,7.187,1.02054,0.91451,0.8144399999999999,0.48181,0.14074,0.21311999999999998,,,,,,,2015
628,United States,North America,7.119,1.3945100000000001,1.24711,0.86179,0.54604,0.40105,0.1589,,,,,,,2015
629,Brazil,Latin America and Caribbean,6.983,0.98124,1.2328700000000001,0.69702,0.49049,0.14574,0.17521,,,,,,,2015
630,Luxembourg,Western Europe,6.9460000000000015,1.5639100000000001,1.21963,0.91894,0.61583,0.28034000000000003,0.37798000000000004,,,,,,,2015
631,Ireland,Western Europe,6.94,1.33596,1.36948,0.89533,0.6177699999999999,0.45901000000000003,0.28703,,,,,,,2015
632,Belgium,Western Europe,6.937,1.30782,1.28566,0.8966700000000001,0.5845,0.2225,0.2254,,,,,,,2015
633,United Arab Emirates,Middle East and Northern Africa,6.901,1.42727,1.12575,0.80925,0.64157,0.26428,0.38583,,,,,,,2015
634,United Kingdom,Western Europe,6.867000000000001,1.26637,1.28548,0.90943,0.59625,0.51912,0.32066999999999996,,,,,,,2015
635,Oman,Middle East and Northern Africa,6.853,1.36011,1.08182,0.76276,0.63274,0.21541999999999997,0.32524000000000003,,,,,,,2015
636,Venezuela,Latin America and Caribbean,6.81,1.04424,1.25596,0.7205199999999999,0.42908,0.058410000000000004,0.11069000000000001,,,,,,,2015
637,Singapore,Southeastern Asia,6.797999999999999,1.52186,1.02,1.02525,0.54252,0.31105,0.4921,,,,,,,2015
638,Panama,Latin America and Caribbean,6.7860000000000005,1.0635299999999999,1.1985,0.79661,0.5421,0.24434,0.0927,,,,,,,2015
639,Germany,Western Europe,6.75,1.32792,1.2993700000000001,0.89186,0.6147699999999999,0.28214,0.21843,,,,,,,2015
640,Chile,Latin America and Caribbean,6.67,1.10715,1.12447,0.85857,0.44132,0.33363000000000004,0.12869,,,,,,,2015
641,Qatar,Middle East and Northern Africa,6.6110000000000015,1.69042,1.0786,0.79733,0.6404,0.32573,0.52208,,,,,,,2015
642,France,Western Europe,6.575,1.27778,1.2603799999999998,0.9457899999999999,0.55011,0.12332,0.20646,,,,,,,2015
643,Argentina,Latin America and Caribbean,6.574,1.05351,1.24823,0.78723,0.44974,0.11450999999999999,0.08484,,,,,,,2015
644,Czech Republic,Central and Eastern Europe,6.505,1.17898,1.20643,0.84483,0.46363999999999994,0.10686,0.02652,,,,,,,2015
645,Uruguay,Latin America and Caribbean,6.485,1.06166,1.2089,0.8116,0.6036199999999999,0.2324,0.24558000000000002,,,,,,,2015
646,Colombia,Latin America and Caribbean,6.477,0.91861,1.2401799999999998,0.69077,0.53466,0.18400999999999998,0.0512,,,,,,,2015
647,Thailand,Southeastern Asia,6.455,0.9669,1.26504,0.7385,0.5566399999999999,0.5763,0.031869999999999996,,,,,,,2015
648,Saudi Arabia,Middle East and Northern Africa,6.4110000000000005,1.39541,1.0839299999999998,0.72025,0.31048000000000003,0.13706,0.32524000000000003,,,,,,,2015
649,Spain,Western Europe,6.329,1.23011,1.31379,0.95562,0.45951000000000003,0.18227000000000002,0.06398,,,,,,,2015
650,Malta,Western Europe,6.3020000000000005,1.2074,1.30203,0.88721,0.60365,0.51752,0.13585999999999998,,,,,,,2015
651,Taiwan,Eastern Asia,6.297999999999999,1.29098,1.07617,0.8753,0.3974,0.25376,0.08129,,,,,,,2015
652,Kuwait,Middle East and Northern Africa,6.295,1.5542200000000002,1.16594,0.72492,0.55499,0.16228,0.25609,,,,,,,2015
653,Suriname,Latin America and Caribbean,6.269,0.99534,0.972,0.6082,0.5965699999999999,0.16990999999999998,0.13633,,,,,,,2015
654,Trinidad and Tobago,Latin America and Caribbean,6.1679999999999975,1.21183,1.18354,0.61483,0.55884,0.31844,0.0114,,,,,,,2015
655,El Salvador,Latin America and Caribbean,6.13,0.76454,1.0250700000000001,0.67737,0.4035,0.10692,0.11775999999999999,,,,,,,2015
656,Guatemala,Latin America and Caribbean,6.1229999999999976,0.74553,1.04356,0.64425,0.57733,0.27489,0.09472,,,,,,,2015
657,Uzbekistan,Central and Eastern Europe,6.002999999999999,0.63244,1.34043,0.59772,0.6582100000000001,0.22837,0.30826,,,,,,,2015
658,Slovakia,Central and Eastern Europe,5.995,1.1689100000000001,1.26999,0.7890199999999999,0.31751,0.16893,0.03431,,,,,,,2015
659,Japan,Eastern Asia,5.987,1.27074,1.25712,0.99111,0.49615,0.10705,0.1806,,,,,,,2015
660,South Korea,Eastern Asia,5.984,1.24461,0.9577399999999999,0.9653799999999999,0.33208000000000004,0.18557,0.07857,,,,,,,2015
661,Ecuador,Latin America and Caribbean,5.975,0.8640200000000001,0.99903,0.79075,0.48573999999999995,0.11540999999999994,0.1809,,,,,,,2015
662,Bahrain,Middle East and Northern Africa,5.96,1.32376,1.21624,0.74716,0.45492,0.17362,0.306,,,,,,,2015
663,Italy,Western Europe,5.9479999999999995,1.25114,1.19777,0.9544600000000001,0.26236,0.22823000000000002,0.02901,,,,,,,2015
664,Bolivia,Latin America and Caribbean,5.89,0.68133,0.97841,0.5392,0.57414,0.20536,0.08800000000000001,,,,,,,2015
665,Moldova,Central and Eastern Europe,5.888999999999999,0.59448,1.01528,0.61826,0.32818,0.20951,0.01615,,,,,,,2015
666,Paraguay,Latin America and Caribbean,5.877999999999999,0.75985,1.30477,0.66098,0.53899,0.3424,0.08242000000000001,,,,,,,2015
667,Kazakhstan,Central and Eastern Europe,5.855,1.1225399999999999,1.1224100000000001,0.64368,0.51649,0.11827,0.08454,,,,,,,2015
668,Slovenia,Central and Eastern Europe,5.848,1.18498,1.27385,0.8733700000000001,0.60855,0.25328,0.03787,,,,,,,2015
669,Lithuania,Central and Eastern Europe,5.8329999999999975,1.14723,1.25745,0.73128,0.21341999999999997,0.026410000000000003,0.01031,,,,,,,2015
670,Nicaragua,Latin America and Caribbean,5.827999999999999,0.59325,1.14184,0.7431399999999999,0.55475,0.27815,0.19317,,,,,,,2015
671,Peru,Latin America and Caribbean,5.824,0.9001899999999999,0.97459,0.73017,0.4149600000000001,0.14982,0.05989,,,,,,,2015
672,Belarus,Central and Eastern Europe,5.813,1.0319200000000002,1.23289,0.7360800000000001,0.37938,0.11045999999999999,0.1909,,,,,,,2015
673,Poland,Central and Eastern Europe,5.791,1.12555,1.27948,0.77903,0.53122,0.16759000000000002,0.04212,,,,,,,2015
674,Malaysia,Southeastern Asia,5.77,1.12486,1.07023,0.7239399999999999,0.5302399999999999,0.33075,0.10500999999999999,,,,,,,2015
675,Croatia,Central and Eastern Europe,5.7589999999999995,1.08254,0.79624,0.78805,0.25883,0.054439999999999995,0.0243,,,,,,,2015
676,Libya,Middle East and Northern Africa,5.754,1.13145,1.1186200000000002,0.7038,0.41668,0.18295,0.11023,,,,,,,2015
677,Russia,Central and Eastern Europe,5.716,1.13764,1.23617,0.6692600000000001,0.36679,0.00199,0.03005,,,,,,,2015
678,Jamaica,Latin America and Caribbean,5.709,0.81038,1.1510200000000002,0.6874100000000001,0.50442,0.2123,0.02299,,,,,,,2015
679,North Cyprus,Western Europe,5.695,1.2080600000000001,1.07008,0.92356,0.49027,0.26169000000000003,0.1428,,,,,,,2015
680,Cyprus,Western Europe,5.689,1.20813,0.89318,0.92356,0.40671999999999997,0.30638000000000004,0.06146,,,,,,,2015
681,Algeria,Middle East and Northern Africa,5.605,0.93929,1.07772,0.61766,0.28579,0.07822,0.17382999999999998,,,,,,,2015
682,Kosovo,Central and Eastern Europe,5.5889999999999995,0.80148,0.81198,0.63132,0.24749000000000002,0.2831,0.04741,,,,,,,2015
683,Turkmenistan,Central and Eastern Europe,5.547999999999999,0.95847,1.22668,0.53886,0.4761,0.16979,0.30844,,,,,,,2015
684,Mauritius,Sub-Saharan Africa,5.477,1.0076100000000001,0.98521,0.7095,0.56066,0.37744,0.07521,,,,,,,2015
685,Hong Kong,Eastern Asia,5.474,1.38604,1.05818,1.01328,0.59608,0.39478,0.37124,,,,,,,2015
686,Estonia,Central and Eastern Europe,5.428999999999999,1.15174,1.22791,0.77361,0.44888,0.0868,0.15184,,,,,,,2015
687,Indonesia,Southeastern Asia,5.399,0.8282700000000001,1.0870799999999998,0.63793,0.46611,0.51535,0,,,,,,,2015
688,Vietnam,Southeastern Asia,5.36,0.63216,0.9122600000000001,0.7467600000000001,0.59444,0.1686,0.10440999999999999,,,,,,,2015
689,Turkey,Middle East and Northern Africa,5.332000000000002,1.06098,0.94632,0.73172,0.22815,0.12253,0.15746,,,,,,,2015
690,Kyrgyzstan,Central and Eastern Europe,5.2860000000000005,0.47428000000000003,1.15115,0.65088,0.43477,0.3003,0.042319999999999997,,,,,,,2015
691,Nigeria,Sub-Saharan Africa,5.268,0.65435,0.9043200000000001,0.16007000000000002,0.34334000000000003,0.27233,0.0403,,,,,,,2015
692,Bhutan,Southern Asia,5.252999999999999,0.77042,1.10395,0.57407,0.5320600000000001,0.47998,0.15445,,,,,,,2015
693,Azerbaijan,Central and Eastern Europe,5.2120000000000015,1.02389,0.9379299999999999,0.64045,0.3703,0.07799,0.16065,,,,,,,2015
694,Pakistan,Southern Asia,5.194,0.59543,0.41411000000000003,0.51466,0.12102,0.33671,0.10464000000000001,,,,,,,2015
695,Jordan,Middle East and Northern Africa,5.192,0.9019799999999999,1.05392,0.69639,0.40660999999999997,0.11052999999999999,0.14293,,,,,,,2015
696,Montenegro,Central and Eastern Europe,5.192,0.9743799999999999,0.9055700000000001,0.72521,0.1826,0.1614,0.14296,,,,,,,2015
697,China,Eastern Asia,5.14,0.89012,0.94675,0.81658,0.5169699999999999,0.08185,0.02781,,,,,,,2015
698,Zambia,Sub-Saharan Africa,5.129,0.47038,0.91612,0.29924,0.48827,0.19591,0.12468,,,,,,,2015
699,Romania,Central and Eastern Europe,5.124,1.04345,0.8858799999999999,0.7689,0.35068,0.13748,0.006490000000000001,,,,,,,2015
700,Serbia,Central and Eastern Europe,5.122999999999998,0.92053,1.0096399999999999,0.74836,0.20107,0.19230999999999998,0.02617,,,,,,,2015
701,Portugal,Western Europe,5.102,1.15991,1.13935,0.8751899999999999,0.51469,0.13719,0.01078,,,,,,,2015
702,Latvia,Central and Eastern Europe,5.098,1.11312,1.09562,0.72437,0.29671,0.18225999999999998,0.06332,,,,,,,2015
703,Philippines,Southeastern Asia,5.073,0.70532,1.03516,0.58114,0.62545,0.24991,0.12279000000000001,,,,,,,2015
704,Somaliland Region,Sub-Saharan Africa,5.0569999999999995,0.18847,0.95152,0.43873,0.46581999999999996,0.5031800000000001,0.39928,,,,,,,2015
705,Morocco,Middle East and Northern Africa,5.013,0.7347899999999999,0.64095,0.60954,0.4169100000000001,0.07172,0.08546000000000001,,,,,,,2015
706,Macedonia,Central and Eastern Europe,5.007,0.91851,1.00232,0.73545,0.33457,0.22359,0.053270000000000005,,,,,,,2015
707,Mozambique,Sub-Saharan Africa,4.971,0.08308,1.02626,0.09131,0.34037,0.22269,0.15603,,,,,,,2015
708,Albania,Central and Eastern Europe,4.959,0.8786700000000001,0.8043399999999999,0.81325,0.35733000000000004,0.14272,0.06412999999999999,,,,,,,2015
709,Bosnia and Herzegovina,Central and Eastern Europe,4.949,0.8322299999999999,0.9191600000000001,0.79081,0.09245,0.24808000000000002,0.00227,,,,,,,2015
710,Lesotho,Sub-Saharan Africa,4.898,0.37545,1.04103,0.07612000000000001,0.31767,0.16388,0.12504,,,,,,,2015
711,Dominican Republic,Latin America and Caribbean,4.885,0.8953700000000001,1.17202,0.66825,0.57672,0.21684,0.14234000000000002,,,,,,,2015
712,Laos,Southeastern Asia,4.876,0.5906600000000001,0.73803,0.54909,0.59591,0.42191999999999996,0.24249,,,,,,,2015
713,Mongolia,Eastern Asia,4.874,0.82819,1.3006,0.60268,0.43626000000000004,0.3323,0.026660000000000003,,,,,,,2015
